273,1,608,102,259,143,0.6267997026443481,5.0,-1,-1,-1
289,1,607,101,261,144,0.37300288677215576,5.0,-1,-1,-1
305,1,608,102,258,142,0.7287958264350891,5.0,-1,-1,-1
321,1,607,101,258,143,0.5647509694099426,5.0,-1,-1,-1
337,1,609,102,256,141,0.6446245908737183,5.0,-1,-1,-1
353,1,607,102,257,142,0.20771487057209015,7.0,-1,-1,-1
369,1,608,102,258,142,0.4527010917663574,5.0,-1,-1,-1
385,1,607,101,259,143,0.30234864354133606,5.0,-1,-1,-1
401,1,607,101,259,143,0.33693909645080566,7.0,-1,-1,-1
417,1,607,101,259,143,0.30047088861465454,7.0,-1,-1,-1
433,1,607,101,259,143,0.3759342133998871,5.0,-1,-1,-1
449,1,607,101,260,143,0.3390962779521942,7.0,-1,-1,-1
465,1,607,101,260,144,0.40744301676750183,5.0,-1,-1,-1
481,1,607,101,260,144,0.37521225214004517,5.0,-1,-1,-1
497,1,607,101,259,143,0.4094746708869934,5.0,-1,-1,-1
513,1,607,101,260,144,0.5051332116127014,5.0,-1,-1,-1
529,1,607,101,260,144,0.3791065216064453,5.0,-1,-1,-1
545,1,607,102,261,144,0.4132528603076935,5.0,-1,-1,-1
561,1,606,102,260,144,0.26152002811431885,5.0,-1,-1,-1
577,1,607,101,259,143,0.3597361445426941,5.0,-1,-1,-1
593,1,607,101,259,143,0.32469379901885986,5.0,-1,-1,-1
609,1,607,101,259,143,0.25138506293296814,7.0,-1,-1,-1
625,1,606,102,260,144,0.5013854503631592,5.0,-1,-1,-1
641,1,605,101,262,145,0.4608677625656128,5.0,-1,-1,-1
657,1,606,101,263,146,0.44793635606765747,5.0,-1,-1,-1
673,1,606,101,263,146,0.44595223665237427,5.0,-1,-1,-1
689,1,606,101,262,146,0.42952123284339905,5.0,-1,-1,-1
705,1,606,101,260,145,0.4668809473514557,5.0,-1,-1,-1
721,1,607,101,259,145,0.5117230415344238,5.0,-1,-1,-1
737,1,607,101,258,144,0.45253944396972656,5.0,-1,-1,-1
753,1,606,101,258,144,0.3723701238632202,7.0,-1,-1,-1
769,1,606,101,258,143,0.32091814279556274,7.0,-1,-1,-1
785,1,606,101,257,143,0.28228282928466797,7.0,-1,-1,-1
801,1,606,101,258,144,0.3016945421695709,7.0,-1,-1,-1
817,1,606,101,258,143,0.35052603483200073,7.0,-1,-1,-1
833,1,606,101,257,143,0.38875874876976013,7.0,-1,-1,-1
849,1,606,101,257,143,0.44744616746902466,7.0,-1,-1,-1
865,1,607,101,257,142,0.531430721282959,7.0,-1,-1,-1
881,1,606,101,256,142,0.5094111561775208,7.0,-1,-1,-1
897,1,606,101,257,142,0.602764904499054,7.0,-1,-1,-1
913,1,606,102,256,142,0.4905768930912018,7.0,-1,-1,-1
929,1,606,102,255,141,0.46844345331192017,7.0,-1,-1,-1
945,1,607,102,257,142,0.3127472400665283,7.0,-1,-1,-1
961,1,606,102,258,143,0.2583257853984833,5.0,-1,-1,-1
977,1,606,103,258,143,0.33928629755973816,5.0,-1,-1,-1
993,1,605,102,260,144,0.5659969449043274,5.0,-1,-1,-1
1009,1,602,103,258,142,0.5991864800453186,5.0,-1,-1,-1
1025,1,595,104,262,145,0.5578455328941345,5.0,-1,-1,-1
1041,1,585,105,267,148,0.761206865310669,5.0,-1,-1,-1
1057,1,573,105,274,152,0.6372911930084229,5.0,-1,-1,-1
1073,1,533,113,254,146,0.812407910823822,5.0,-1,-1,-1
1089,1,536,110,268,154,0.7673158049583435,5.0,-1,-1,-1
1105,1,521,108,283,162,0.8631393313407898,5.0,-1,-1,-1
1121,1,501,107,293,168,0.8626975417137146,5.0,-1,-1,-1
1137,1,462,110,297,172,0.6801369786262512,5.0,-1,-1,-1
1153,1,434,116,300,174,0.8540399074554443,5.0,-1,-1,-1
1153,2,374,208,74,66,0.7056572437286377,2.0,-1,-1,-1
1169,1,409,122,310,179,0.8864648342132568,5.0,-1,-1,-1
1169,2,317,216,87,77,0.8016640543937683,2.0,-1,-1,-1
1185,1,374,128,322,185,0.8589945435523987,5.0,-1,-1,-1
1185,2,238,233,98,86,0.6884064078330994,2.0,-1,-1,-1
1201,1,326,133,343,197,0.9133294820785522,5.0,-1,-1,-1
1201,2,115,254,113,96,0.9078285098075867,2.0,-1,-1,-1
1217,1,255,139,366,208,0.8751349449157715,5.0,-1,-1,-1
1217,2,2,258,137,118,0.6504089832305908,2.0,-1,-1,-1
1233,1,189,149,378,212,0.9349539875984192,5.0,-1,-1,-1
1249,1,99,159,404,224,0.9269368648529053,5.0,-1,-1,-1
1265,1,18,169,432,241,0.9347711205482483,5.0,-1,-1,-1
1281,1,-29,186,420,239,0.8383424282073975,5.0,-1,-1,-1
1297,1,219,179,190,109,0.5219059586524963,2.0,-1,-1,-1
1313,1,-48,228,297,181,0.6687735915184021,5.0,-1,-1,-1
1329,1,181,199,158,97,0.5473021864891052,2.0,-1,-1,-1
1345,1,342,177,71,44,0.5592858195304871,2.0,-1,-1,-1
1361,1,376,171,57,35,0.5827519297599792,2.0,-1,-1,-1
1377,1,379,170,55,34,0.5816771984100342,2.0,-1,-1,-1
1377,3,965,89,61,39,0.7247118353843689,2.0,-1,-1,-1
1393,1,380,170,54,33,0.5300359725952148,2.0,-1,-1,-1
1393,3,917,98,65,42,0.7140740156173706,2.0,-1,-1,-1
1409,1,380,170,54,33,0.5476410388946533,2.0,-1,-1,-1
1409,3,859,106,73,47,0.6931740641593933,2.0,-1,-1,-1
1425,1,379,170,55,34,0.5744423270225525,2.0,-1,-1,-1
1425,3,787,118,80,51,0.638346254825592,2.0,-1,-1,-1
1425,4,186,390,261,140,0.7621024250984192,2.0,-1,-1,-1
1441,1,379,170,55,34,0.5578469634056091,2.0,-1,-1,-1
1441,4,518,295,201,108,0.823773980140686,2.0,-1,-1,-1
1457,1,379,171,54,34,0.5393746495246887,2.0,-1,-1,-1
1457,4,781,224,146,79,0.8414011597633362,2.0,-1,-1,-1
1457,3,612,149,95,61,0.8680433630943298,2.0,-1,-1,-1
