17,1,228,323,37,30,0.754744291305542,2.0,-1,-1,-1
17,2,39,405,72,48,0.7450319528579712,2.0,-1,-1,-1
33,1,282,299,26,21,0.5741109848022461,2.0,-1,-1,-1
65,2,172,337,48,32,0.5119544267654419,2.0,-1,-1,-1
81,2,196,334,75,51,0.2649543285369873,7.0,-1,-1,-1
97,2,241,317,64,45,0.5578455328941345,2.0,-1,-1,-1
97,3,113,369,49,38,0.6858886480331421,2.0,-1,-1,-1
97,4,173,369,45,44,0.6170586943626404,2.0,-1,-1,-1
113,2,282,298,46,33,0.6715351939201355,2.0,-1,-1,-1
113,4,154,384,47,46,0.528196394443512,2.0,-1,-1,-1
129,2,312,284,32,23,0.182584747672081,2.0,-1,-1,-1
145,2,283,305,28,21,0.6178709864616394,2.0,-1,-1,-1
625,5,103,299,35,19,0.683241605758667,2.0,-1,-1,-1
737,5,144,363,74,42,0.5824856758117676,2.0,-1,-1,-1
785,5,197,348,55,31,0.6848721504211426,2.0,-1,-1,-1
801,5,280,303,31,18,0.6732896566390991,2.0,-1,-1,-1
817,5,44,396,86,51,0.7839087843894958,2.0,-1,-1,-1
833,5,114,366,66,40,0.7494661211967468,2.0,-1,-1,-1
913,6,158,378,47,38,0.6574280261993408,2.0,-1,-1,-1
929,6,227,337,33,27,0.5447794198989868,2.0,-1,-1,-1
945,6,280,306,23,19,0.6719186902046204,2.0,-1,-1,-1
961,6,317,285,17,14,0.19659608602523804,2.0,-1,-1,-1
993,6,139,298,22,18,0.5912656188011169,2.0,-1,-1,-1
1377,6,88,304,24,19,0.6231771111488342,2.0,-1,-1,-1
1745,6,35,425,43,32,0.6092621684074402,2.0,-1,-1,-1
1921,7,257,303,22,19,0.7583981156349182,2.0,-1,-1,-1
1921,8,175,286,21,15,0.6705796718597412,2.0,-1,-1,-1
1921,9,156,350,40,33,0.6639171242713928,2.0,-1,-1,-1
1937,7,263,300,21,18,0.3747216463088989,2.0,-1,-1,-1
1953,7,269,294,41,36,0.15032507479190826,7.0,-1,-1,-1
1969,9,157,352,40,33,0.7916877865791321,2.0,-1,-1,-1
1985,9,135,352,56,46,0.48983117938041687,7.0,-1,-1,-1
2081,10,169,366,53,49,0.6252577900886536,7.0,-1,-1,-1
2097,10,264,313,30,28,0.5893944501876831,2.0,-1,-1,-1
2145,10,248,322,30,28,0.6174405813217163,2.0,-1,-1,-1
2161,10,252,328,28,26,0.6419455409049988,2.0,-1,-1,-1
2177,10,271,296,25,23,0.5616231560707092,2.0,-1,-1,-1
2209,10,130,304,20,18,0.6095284819602966,2.0,-1,-1,-1
2433,10,125,355,39,36,0.600469172000885,2.0,-1,-1,-1
3089,11,72,398,67,51,0.6217802166938782,2.0,-1,-1,-1
3169,11,176,351,66,50,0.601179301738739,2.0,-1,-1,-1
3233,11,122,372,46,35,0.7120624780654907,2.0,-1,-1,-1
3409,12,67,317,35,22,0.7254093289375305,2.0,-1,-1,-1
3473,13,118,302,28,21,0.7281655669212341,2.0,-1,-1,-1
3617,13,172,289,19,14,0.6543522477149963,2.0,-1,-1,-1
3633,13,175,285,19,14,0.6427279710769653,2.0,-1,-1,-1
3633,14,96,309,29,20,0.6773095726966858,2.0,-1,-1,-1
3649,14,106,302,33,22,0.5617973804473877,2.0,-1,-1,-1
3665,14,45,316,46,31,0.5512866377830505,2.0,-1,-1,-1
3665,13,135,365,77,57,0.5855268239974976,2.0,-1,-1,-1
3745,15,61,313,42,28,0.6297552585601807,2.0,-1,-1,-1
3761,15,114,304,29,19,0.8302855491638184,2.0,-1,-1,-1
3777,15,98,309,29,19,0.5893180966377258,2.0,-1,-1,-1
3793,15,68,317,32,21,0.5099915266036987,2.0,-1,-1,-1
3793,16,158,291,23,17,0.630572497844696,2.0,-1,-1,-1
3825,16,110,304,28,21,0.7214059829711914,2.0,-1,-1,-1
3841,16,83,310,33,25,0.7848669290542603,2.0,-1,-1,-1
3841,15,139,295,19,13,0.5152888298034668,2.0,-1,-1,-1
3857,16,57,316,37,28,0.5423426032066345,2.0,-1,-1,-1
3889,16,22,324,41,31,0.6071949005126953,2.0,-1,-1,-1
3921,16,-1,332,44,33,0.16404588520526886,2.0,-1,-1,-1
3937,16,-11,335,45,35,0.27785974740982056,2.0,-1,-1,-1
